Date,Hills Creek,Lookout Point,Fall Creek,Dorena,Cottage Grove,Cougar,Blue River,Fern Ridge,Green Peter,Foster,Detroit
1928-09-30 00:00,1519.76001,902.6199951,804.3900146,811.5,776.2999878,1651.219971,1313.910034,371.5,989.8800049,637,1537.920044
1928-10-01 00:00,1519,901.7600098,803.3699951,810.6099854,775.7399902,1649.819946,1312.560059,371.2900085,989.1500244,637,1536.949951
1928-10-02 00:00,1518.199951,900.9099731,802.3300171,809.7199707,775.1799927,1648.319946,1311.079956,371.0799866,988.4099731,636.5499878,1535.969971
1928-10-03 00:00,1517.400024,900.039978,801.2800293,808.8200073,774.6099854,1646.829956,1309.599976,370.8599854,987.6699829,636.0999756,1534.98999
1928-10-04 00:00,1516.579956,899.1799927,800.2199707,807.8599854,774.0300293,1645.410034,1308.119995,370.6499939,986.9400024,635.6500244,1533.98999
1928-10-05 00:00,1515.76001,898.3099976,799.1400146,806.9699707,773.4299927,1643.910034,1306.890015,370.4400024,986.2000122,635.2000122,1533
1928-10-06 00:00,1514.959961,897.4299927,798.0499878,806,772.8300171,1642.410034,1305.160034,370.2200012,985.4699707,634.7299805,1531.98999
1928-10-07 00:00,1514.160034,896.5499878,796.9500122,805.039978,772.2199707,1640.910034,1303.619995,370,984.7299805,634.2399902,1530.97998
1928-10-08 00:00,1513.359985,895.6699829,795.8300171,804.0700073,771.5900269,1639.400024,1302.050049,369.7799988,983.9699707,633.7700195,1529.959961
1928-10-09 00:00,1512.550049,894.7800293,794.7000122,803.0100098,770.9500122,1637.890015,1300.5,369.5499878,983.2199707,633.3200073,1528.939941
1928-10-10 00:00,1511.719971,893.8900146,793.539978,802.039978,770.2999878,1636.300049,1298.939941,369.3299866,982.460022,632.8599854,1527.910034
1928-10-11 00:00,1510.920044,893,792.3699951,800.9799805,769.6300049,1634.77002,1297.209961,369.1000061,981.710022,632.3699951,1526.869995
1928-10-12 00:00,1510.130005,892.0999756,791.1900024,799.9099731,768.960022,1633.189941,1295.560059,368.8699951,980.9500122,631.8800049,1525.829956
1928-10-13 00:00,1509.300049,891.1900024,789.9799805,798.8499756,768.2600098,1631.660034,1293.920044,368.6400146,980.2000122,631.3900146,1524.780029
1928-10-14 00:00,1508.48999,890.289978,788.7600098,797.7600098,767.5499878,1630.089966,1292.189941,368.4100037,979.4299927,630.9000244,1523.719971
1928-10-15 00:00,1507.689941,889.3699951,787.5200195,796.5700073,766.8300171,1628.47998,1290.359985,368.1600037,978.6500244,630.4099731,1522.650024
1928-10-16 00:00,1506.890015,888.460022,786.25,795.3900146,766.0900269,1626.869995,1288.569946,367.9200134,977.8699951,629.9199829,1521.579956
1928-10-17 00:00,1506.089966,887.539978,784.960022,794.2000122,765.3400269,1625.280029,1286.680054,367.6700134,977.0900269,629.4299927,1520.5
1928-10-18 00:00,1505.26001,886.6099854,783.6400146,793.0200195,764.5700073,1623.640015,1284.780029,367.4100037,976.3099976,628.9400024,1519.410034
1928-10-19 00:00,1504.449951,885.6900024,782.2999878,791.6900024,763.7800293,1621.969971,1282.859985,367.1499939,975.5300293,628.4500122,1518.319946
1928-10-20 00:00,1503.650024,884.75,780.9299927,790.3599854,762.9699707,1620.300049,1280.819946,366.8800049,974.75,627.960022,1517.219971
1928-10-21 00:00,1502.839966,883.8099976,779.5300293,789.0300293,762.1400146,1618.630005,1278.920044,366.6099854,973.9500122,627.4699707,1516.109985
1928-10-22 00:00,1502.01001,882.8699951,778.0999756,787.6500244,761.2800293,1616.959961,1276.640015,366.3299866,973.1599731,626.9799805,1514.98999
1928-10-23 00:00,1501.209961,881.9099731,776.6500244,786.1300049,760.4000244,1615.290039,1274.569946,366.0400085,972.3599854,626.4400024,1513.869995
1928-10-24 00:00,1500.390015,880.9500122,775.1599731,784.6099854,759.4899902,1613.619995,1272.290039,365.75,971.5700073,625.9099731,1512.73999
1928-10-25 00:00,1499.530029,879.9799805,773.6400146,783.0800171,758.539978,1611.839966,1270.02002,365.4500122,970.7700195,625.4199829,1511.599976
1928-10-26 00:00,1498.640015,879,772.0900269,781.4899902,757.5499878,1610.170044,1267.550049,365.1400146,969.9799805,624.9199829,1510.449951
1928-10-27 00:00,1497.719971,878.0100098,770.5,779.8800049,756.4899902,1608.390015,1265.089966,364.8200073,969.1099854,624.3800049,1509.290039
1928-10-28 00:00,1496.810059,877.0200195,768.8800049,778.0999756,755.3699951,1606.609985,1262.5,364.4899902,968.25,623.8400269,1508.130005
1928-10-29 00:00,1495.930054,876.0200195,767.2299805,776.3300171,754.1799927,1604.829956,1259.660034,364.1499939,967.3900146,623.2999878,1506.959961
1928-10-30 00:00,1495.01001,875,765.5499878,774.460022,752.9000244,1603.060059,1256.819946,363.7999878,966.5200195,622.7700195,1505.780029
1928-10-31 00:00,1494.089966,873.9899902,763.8200073,772.5300293,751.5100098,1601.180054,1253.959961,363.4299927,965.6599731,622.2299805,1504.589966
1928-11-01 00:00,1493.219971,872.960022,762.0599976,770.5,750,1599.420044,1250.839966,363.0499878,964.7999878,621.6900024,1503.390015
1928-11-02 00:00,1492.310059,871.9199829,760.2399902,770.5,750,1597.550049,1247.719971,362.6499939,963.9299927,621.1500244,1502.180054
1928-11-03 00:00,1491.420044,870.8800049,758.3800049,770.5,750,1595.670044,1244.26001,362.2200012,963.0700073,620.5700073,1500.969971
1928-11-04 00:00,1490.52002,869.8300171,756.4699707,770.5,750,1593.790039,1240.810059,361.7900085,962.210022,619.9699707,1499.73999
1928-11-05 00:00,1489.599976,868.7700195,754.5,770.5,750,1591.910034,1237.349976,361.3299866,961.3400269,619.4299927,1498.51001
1928-11-06 00:00,1488.699951,867.710022,752.4799805,770.5,750,1589.910034,1233.560059,360.8599854,960.4799805,618.8800049,1497.26001
1928-11-07 00:00,1487.819946,866.6300049,750.4000244,770.5,750,1588.030029,1229.439941,360.3599854,959.6199951,618.2800293,1496.01001
1928-11-08 00:00,1486.900024,865.5499878,748.2600098,770.5,750,1586.030029,1225.319946,359.8299866,958.75,617.710022,1494.73999
1928-11-09 00:00,1486.030029,864.460022,746.0499878,770.5,750,1584.02002,1220.859985,359.2600098,957.8900146,617.1699829,1493.469971
1928-11-10 00:00,1485.109985,863.3599854,743.7600098,770.5,750,1582.02002,1216.109985,358.6600037,957.0200195,616.5900269,1492.189941
1928-11-11 00:00,1484.189941,862.25,741.4099731,770.5,750,1580.02002,1211.420044,358,956.1599731,616,1490.890015
1928-11-12 00:00,1483.310059,861.1300049,738.9899902,770.5,750,1577.869995,1206.23999,357.269989,955.2999878,615.4000244,1489.579956
1928-11-13 00:00,1482.410034,860,736.460022,770.5,750,1575.869995,1200.550049,356.4700012,954.4299927,614.7999878,1488.27002
1928-11-14 00:00,1481.51001,858.8599854,733.7999878,770.5,750,1573.719971,1194.369995,355.5499878,953.5700073,614.2000122,1486.939941
1928-11-15 00:00,1480.619995,857.710022,730.9899902,770.5,750,1571.579956,1187.680054,354.4400024,952.710022,613.5999756,1485.599976
1928-11-16 00:00,1479.650024,856.539978,728,770.5,750,1569.329956,1180,353,951.8400269,613,1484.25
1928-11-17 00:00,1477.550049,854.6900024,728,770.5,750,1567.130005,1180,353,950.1400146,613,1482.209961
1928-11-18 00:00,1475.430054,852.8099976,728,770.5,750,1564.839966,1180,353,948.3900146,613,1480.140015
1928-11-19 00:00,1473.329956,850.9000244,728,770.5,750,1562.630005,1180,353,946.5300293,613,1478.040039
1928-11-20 00:00,1471.199951,848.960022,728,770.5,750,1560.290039,1180,353,944.6599731,613,1475.910034
1928-11-21 00:00,1469.099976,846.9799805,728,770.5,750,1557.939941,1180,353,942.75,613,1473.75
1928-11-22 00:00,1467,844.9799805,728,770.5,750,1555.599976,1180,353,940.8099976,613,1471.560059
1928-11-23 00:00,1464.900024,842.9400024,728,770.5,750,1553.089966,1180,353,938.8599854,613,1469.329956
1928-11-24 00:00,1462.76001,840.8599854,728,770.5,750,1550.640015,1180,353,936.8800049,613,1467.069946
1928-11-25 00:00,1460.650024,838.7299805,728,770.5,750,1548.079956,1180,353,934.75,613,1464.77002
1928-11-26 00:00,1458.550049,836.5700073,728,770.5,750,1545.560059,1180,353,932.7800293,613,1462.430054
1928-11-27 00:00,1456.449951,834.3599854,728,770.5,750,1543.040039,1180,353,930.7000122,613,1460.040039
1928-11-28 00:00,1454.329956,832.0999756,728,770.5,750,1540.369995,1180,353,928.5800171,613,1457.609985
1928-11-29 00:00,1452.199951,829.7999878,728,770.5,750,1537.630005,1180,353,926.4400024,613,1455.140015
1928-11-30 00:00,1450.099976,827.4500122,728,770.5,750,1534.810059,1180,353,924.2700195,613,1452.599976
1928-12-01 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-02 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-03 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-04 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-05 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-06 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-07 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-08 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-09 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-10 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-11 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-12 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-13 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-14 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-15 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-16 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-17 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-18 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-19 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-20 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-21 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-22 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-23 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-24 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-25 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-26 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-27 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-28 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-29 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-30 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1928-12-31 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-01 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-02 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-03 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-04 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-05 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-06 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-07 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-08 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-09 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-10 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-11 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-12 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-13 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-14 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-15 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-16 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-17 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-18 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-19 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-20 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-21 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-22 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-23 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-24 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-25 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-26 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-27 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-28 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-29 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-30 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-01-31 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-02-01 00:00,1448,825,728,770.5,750,1532,1180,353,922,613,1450
1929-02-02 00:00,1450.069946,827.5,731.4099731,770.5,750.8900146,1535.719971,1188.880005,354.1499939,924.0900269,613.2800293,1452.810059
1929-02-03 00:00,1452.150024,829.9099731,734.5900269,771.5999756,751.7299805,1539.25,1195.880005,355.0700073,926.0800171,613.5599976,1455.540039
1929-02-04 00:00,1454.26001,832.2600098,737.5800171,772.8099976,752.5300293,1542.77002,1202.819946,355.8500061,928.0700073,613.8400269,1458.199951
1929-02-05 00:00,1456.349976,834.5599976,740.4099731,773.8400269,753.2999878,1546.079956,1209.26001,356.5400085,930.0100098,614.1099854,1460.810059
1929-02-06 00:00,1458.430054,836.8099976,743.1400146,775.0100098,754.0300293,1549.51001,1215.130005,357.1600037,931.960022,614.3900146,1463.369995
1929-02-07 00:00,1460.5,839.0200195,745.7700195,776.0200195,754.7299805,1552.609985,1220.420044,357.7399902,933.8599854,614.6699829,1465.880005
1929-02-08 00:00,1462.599976,841.1900024,748.3099976,777.0200195,755.4000244,1555.880005,1225.380005,358.269989,935.6900024,614.9500122,1468.339966
1929-02-09 00:00,1464.709961,843.3099976,750.7600098,778.0200195,756.0599976,1558.98999,1230.01001,358.7600098,937.5700073,615.2299805,1470.76001
1929-02-10 00:00,1466.780029,845.3900146,753.1199951,779.0200195,756.6900024,1561.930054,1234.640015,359.2200012,939.3900146,615.5100098,1473.140015
1929-02-11 00:00,1468.859985,847.4299927,755.4199829,780.0200195,757.289978,1564.880005,1238.930054,359.6600037,941.1799927,615.7800293,1475.47998
1929-02-12 00:00,1470.930054,849.4500122,757.6400146,780.8800049,757.8800049,1567.819946,1242.890015,360.0799866,942.960022,616.0599976,1477.790039
1929-02-13 00:00,1473.060059,851.4199829,759.789978,781.8699951,758.4500122,1570.77002,1246.849976,360.480011,944.710022,616.3400269,1480.060059
1929-02-14 00:00,1475.119995,853.3699951,761.8800049,782.75,759.0100098,1573.569946,1250.469971,360.8599854,946.4299927,616.6199951,1482.290039
1929-02-15 00:00,1477.209961,855.2800293,763.9099731,783.6099854,759.539978,1576.319946,1254.069946,361.230011,948.1400146,616.9000244,1484.48999
1929-02-16 00:00,1479.280029,857.1599731,765.8800049,784.4699707,760.0700073,1579.030029,1257.390015,361.5899963,949.7800293,617.1599731,1486.670044
1929-02-17 00:00,1481.189941,859,767.7999878,785.3300171,760.5900269,1581.689941,1260.689941,361.9299927,951.3400269,617.4099731,1488.810059
1929-02-18 00:00,1482.959961,860.8099976,769.6699829,786.1900024,761.0900269,1584.310059,1263.72998,362.269989,952.9000244,617.6599731,1490.920044
1929-02-19 00:00,1484.719971,862.5999756,771.5100098,787.039978,761.5900269,1586.880005,1266.699951,362.5899963,954.460022,617.9099731,1493.01001
1929-02-20 00:00,1486.51001,864.3599854,773.2999878,787.9000244,762.0800171,1589.459961,1269.420044,362.8999939,956.0200195,618.1799927,1495.060059
1929-02-21 00:00,1488.290039,866.0999756,775.039978,788.6699829,762.5599976,1592.040039,1272.109985,363.2000122,957.5800171,618.460022,1497.089966
1929-02-22 00:00,1490.060059,867.8200073,776.75,789.4199829,763.039978,1594.48999,1274.689941,363.4899902,959.1400146,618.7299805,1499.099976
1929-02-23 00:00,1491.829956,869.5200195,778.4099731,790.1699829,763.5,1596.939941,1277.079956,363.7799988,960.710022,619.0100098,1501.079956
1929-02-24 00:00,1493.609985,871.2000122,780.039978,790.9299927,763.9699707,1599.390015,1279.640015,364.0499878,962.2700195,619.2600098,1503.040039
1929-02-25 00:00,1495.400024,872.8499756,781.6300049,791.6799927,764.4199829,1601.719971,1281.819946,364.3200073,963.8300171,619.5100098,1504.969971
1929-02-26 00:00,1497.160034,874.4899902,783.1799927,792.4299927,764.8699951,1604.150024,1284.160034,364.5799866,965.3900146,619.7600098,1506.880005
1929-02-27 00:00,1498.969971,876.1099854,784.7000122,793.1599731,765.3099976,1606.439941,1286.310059,364.8299866,966.9500122,620.0100098,1508.77002
1929-02-28 00:00,1500.670044,877.7000122,786.1900024,793.8300171,765.75,1608.72998,1288.449951,365.0700073,968.5100098,620.289978,1510.640015
1929-03-01 00:00,1502.27002,879.2800293,787.6400146,794.5,766.1799927,1611.02002,1290.52002,365.3200073,970.0700073,620.5700073,1512.47998
1929-03-02 00:00,1502.839966,880.0300293,788.4099731,795.1699829,766.5999756,1612.339966,1291.670044,365.5499878,970.6799927,620.8499756,1513.400024
1929-03-03 00:00,1503.380005,880.7800293,789.1699829,795.8400269,767.0300293,1613.699951,1292.73999,365.7799988,971.2999878,621.1199951,1514.310059
1929-03-04 00:00,1503.920044,881.5200195,789.9199829,796.5100098,767.4400024,1614.97998,1293.810059,366.0100098,971.9099731,621.3699951,1515.209961
1929-03-05 00:00,1504.459961,882.2600098,790.6699829,797.1699829,767.8499756,1616.26001,1294.880005,366.230011,972.5200195,621.6199951,1516.109985
1929-03-06 00:00,1505,883,791.4099731,797.8400269,768.25,1617.540039,1295.819946,366.4500122,973.1400146,621.8699951,1517.01001
1929-03-07 00:00,1505.569946,883.7299805,792.1400146,798.460022,768.6500244,1618.819946,1296.849976,366.6600037,973.75,622.1199951,1517.900024
1929-03-08 00:00,1506.130005,884.4500122,792.8699951,799.0599976,769.0499878,1620.099976,1297.920044,366.8699951,974.3699951,622.3699951,1518.780029
1929-03-09 00:00,1506.670044,885.1699829,793.5900269,799.6599731,769.4400024,1621.380005,1298.98999,367.0799866,974.9799805,622.6199951,1519.670044
1929-03-10 00:00,1507.209961,885.8900146,794.2999878,800.2700195,769.8300171,1622.670044,1299.910034,367.2799988,975.5900269,622.8699951,1520.540039
1929-03-11 00:00,1507.73999,886.5999756,795.0100098,800.8699951,770.210022,1623.949951,1300.969971,367.480011,976.1900024,623.1199951,1521.410034
1929-03-12 00:00,1508.280029,887.3200073,795.710022,801.4699707,770.5900269,1625.209961,1301.890015,367.6799927,976.789978,623.3699951,1522.280029
1929-03-13 00:00,1508.819946,888.0300293,796.4099731,802.0700073,770.9699707,1626.400024,1302.810059,367.8699951,977.3900146,623.6199951,1523.140015
1929-03-14 00:00,1509.380005,888.7299805,797.0999756,802.6099854,771.3300171,1627.680054,1303.849976,368.0599976,977.9899902,623.8699951,1524
1929-03-15 00:00,1509.939941,889.4400024,797.7800293,803.1799927,771.7000122,1628.869995,1304.790039,368.25,978.5999756,624.1199951,1524.849976
1929-03-16 00:00,1510.48999,890.1400146,798.460022,803.7800293,772.0599976,1630.119995,1305.699951,368.4400024,979.2000122,624.3699951,1525.699951
1929-03-17 00:00,1511.030029,890.8400269,799.1300049,804.3499756,772.4199829,1631.300049,1306.869995,368.6199951,979.7999878,624.6199951,1526.540039
1929-03-18 00:00,1511.569946,891.539978,799.7999878,804.8900146,772.7700195,1632.530029,1307.640015,368.7900085,980.3900146,624.8699951,1527.380005
1929-03-19 00:00,1512.109985,892.2399902,800.460022,805.4400024,773.1199951,1633.680054,1308.449951,368.9700012,980.9699707,625.1099854,1528.209961
1929-03-20 00:00,1512.680054,892.9299927,801.1199951,805.9899902,773.460022,1634.920044,1309.369995,369.1499939,981.5599976,625.3400269,1529.040039
1929-03-21 00:00,1513.22998,893.6199951,801.7700195,806.5300293,773.8099976,1636.079956,1310.290039,369.3200073,982.1400146,625.5700073,1529.869995
1929-03-22 00:00,1513.77002,894.3099976,802.4099731,807.0700073,774.1400146,1637.26001,1311.209961,369.5,982.7199707,625.7999878,1530.689941
1929-03-23 00:00,1514.310059,894.9899902,803.0599976,807.5800171,774.4799805,1638.48999,1312.119995,369.6700134,983.3099976,626.0300293,1531.51001
1929-03-24 00:00,1514.849976,895.6799927,803.6900024,808.0800171,774.8099976,1639.640015,1313.040039,369.8399963,983.8900146,626.2800293,1532.319946
1929-03-25 00:00,1515.390015,896.3599854,804.3300171,808.6300049,775.1400146,1640.800049,1313.839966,370.0100098,984.4699707,626.5300293,1533.130005
1929-03-26 00:00,1515.930054,897.039978,804.9500122,809.1599731,775.460022,1641.949951,1314.72998,370.1799927,985.0499878,626.7800293,1533.930054
1929-03-27 00:00,1516.48999,897.710022,805.5800171,809.6699829,775.789978,1643.099976,1315.650024,370.3500061,985.6199951,627.0200195,1534.72998
1929-03-28 00:00,1517.050049,898.3900146,806.2000122,810.1699829,776.1099854,1644.26001,1316.5,370.5100098,986.1900024,627.25,1535.530029
1929-03-29 00:00,1517.589966,899.0599976,806.8099976,810.6699829,776.4199829,1645.410034,1317.339966,370.6799927,986.7600098,627.4799805,1536.319946
1929-03-30 00:00,1518.130005,899.7299805,807.4199829,811.1699829,776.7399902,1646.51001,1318.22998,370.8399963,987.3300171,627.710022,1537.109985
1929-03-31 00:00,1518.670044,900.3900146,808.0200195,811.6699829,777.0499878,1647.619995,1319.030029,371.0100098,987.9000244,627.9400024,1537.890015
1929-04-01 00:00,1519.199951,901.0599976,808.6300049,812.1599731,777.3599854,1648.77002,1319.949951,371.1700134,988.4699707,628.1599731,1538.670044
1929-04-02 00:00,1519.719971,901.7199707,809.2199707,812.6199951,777.6699829,1649.920044,1320.76001,371.3299866,989.0300293,628.3900146,1539.439941
1929-04-03 00:00,1520.22998,902.3800049,809.8099976,813.0900269,777.9799805,1650.97998,1321.560059,371.4899902,989.5999756,628.6199951,1540.209961
1929-04-04 00:00,1520.719971,903.0300293,810.4000244,813.5900269,778.2800293,1652.119995,1322.359985,371.6499939,990.1699829,628.8499756,1540.97998
1929-04-05 00:00,1521.219971,903.6900024,810.9799805,814.0900269,778.5800171,1653.180054,1323.189941,371.8099976,990.7299805,629.0700073,1541.73999
1929-04-06 00:00,1521.719971,904.3400269,811.5599976,814.5499878,778.8800049,1654.310059,1324.099976,371.9700012,991.289978,629.2999878,1542.5
1929-04-07 00:00,1522.209961,904.9899902,812.1400146,815.0100098,779.1699829,1655.390015,1324.900024,372.1300049,991.8400269,629.5300293,1543.26001
1929-04-08 00:00,1522.709961,905.6400146,812.710022,815.4799805,779.4699707,1656.48999,1325.699951,372.2799988,992.4000244,629.7600098,1544.01001
1929-04-09 00:00,1523.199951,906.2800293,813.2700195,815.9400024,779.7600098,1657.540039,1326.5,372.4400024,992.960022,629.9899902,1544.75
1929-04-10 00:00,1523.699951,906.9199829,813.8400269,816.3699951,780.0499878,1658.650024,1327.310059,372.5899963,993.5200195,630.210022,1545.5
1929-04-11 00:00,1524.25,907.5599976,814.4000244,816.7999878,780.3400269,1659.72998,1328.099976,372.75,994.0800171,630.4400024,1546.23999
1929-04-12 00:00,1524.869995,908.2000122,814.960022,817.2299805,780.6300049,1660.780029,1328.810059,372.8999939,994.6300049,630.6699829,1546.969971
1929-04-13 00:00,1525.329956,908.8400269,815.5100098,817.6599731,780.9099731,1661.829956,1329.589966,373.0499878,995.1900024,630.9000244,1547.699951
1929-04-14 00:00,1525.73999,909.4799805,816.0599976,818.0900269,781.2000122,1662.880005,1330.390015,373.2000122,995.7299805,631.1199951,1548.430054
1929-04-15 00:00,1526.180054,910.1099854,816.6099854,818.5200195,781.4799805,1663.920044,1331.189941,373.3500061,996.2700195,631.3499756,1549.150024
1929-04-16 00:00,1526.680054,910.7399902,817.1500244,818.9500122,781.7600098,1664.969971,1332,373.5,996.8099976,631.5800171,1549.869995
1929-04-17 00:00,1527.180054,911.3699951,817.7000122,819.3800049,782.039978,1666.02002,1332.709961,373.5,997.3499756,631.8099976,1550.589966
1929-04-18 00:00,1527.670044,912,818.2399902,819.8099976,782.3099976,1667.069946,1333.47998,373.5,997.9000244,632.0300293,1551.300049
1929-04-19 00:00,1528.160034,912.6300049,818.7700195,820.2399902,782.5900269,1668.119995,1334.25,373.5,998.4400024,632.2600098,1552.01001
1929-04-20 00:00,1528.640015,913.25,819.3099976,820.6699829,782.8599854,1669.170044,1334.959961,373.5,998.9799805,632.4899902,1552.709961
1929-04-21 00:00,1529.119995,913.8800049,819.8400269,821.0999756,783.1400146,1670.209961,1335.76001,373.5,999.5200195,632.7199707,1553.410034
1929-04-22 00:00,1529.619995,914.5,820.3699951,821.5,783.4099731,1671.23999,1336.5,373.5,1000.059998,632.9500122,1554.109985
1929-04-23 00:00,1530.119995,915.1199951,820.9000244,821.9000244,783.6799927,1672.219971,1337.209961,373.5,1000.590027,633.1599731,1554.800049
1929-04-24 00:00,1530.609985,915.7399902,821.4199829,822.2999878,783.9500122,1673.27002,1337.930054,373.5,1001.130005,633.3699951,1555.48999
1929-04-25 00:00,1531.109985,916.3499756,821.9400024,822.7000122,784.210022,1674.290039,1338.719971,373.5,1001.659973,633.5800171,1556.170044
1929-04-26 00:00,1531.609985,916.9699707,822.460022,823.0999756,784.4799805,1675.27002,1339.420044,373.5,1002.190002,633.789978,1556.859985
1929-04-27 00:00,1532.099976,917.5800171,822.9799805,823.4699707,784.7399902,1676.300049,1340.079956,373.5,1002.719971,633.9899902,1557.530029
1929-04-28 00:00,1532.599976,918.2000122,823.4899902,823.8499756,785,1677.280029,1340.880005,373.5,1003.26001,634.2199707,1558.209961
1929-04-29 00:00,1533.099976,918.8099976,824.0100098,824.2199707,785.2600098,1678.300049,1341.609985,373.5,1003.789978,634.4500122,1558.880005
1929-04-30 00:00,1533.589966,919.4199829,824.5200195,824.5999756,785.5200195,1679.290039,1342.319946,373.5,1004.320007,634.6799927,1559.550049
1929-05-01 00:00,1534.089966,920.0200195,825.0300293,824.9799805,785.7800293,1680.310059,1343.030029,373.5,1004.849976,634.9000244,1560.209961
1929-05-02 00:00,1534.589966,920.6300049,825.5300293,825.3499756,786.039978,1681.27002,1343.75,373.5,1005.369995,635.1199951,1560.880005
1929-05-03 00:00,1535.079956,921.2299805,826.039978,825.7299805,786.2999878,1682.25,1344.459961,373.5,1005.890015,635.3300171,1561.540039
1929-05-04 00:00,1535.579956,921.8300171,826.539978,826.1099854,786.5499878,1683.27002,1345.170044,373.5,1006.400024,635.539978,1562.189941
1929-05-05 00:00,1536.069946,922.4299927,827.039978,826.4799805,786.8099976,1684.22998,1345.890015,373.5,1006.909973,635.75,1562.849976
1929-05-06 00:00,1536.550049,923.0300293,827.539978,826.8599854,787.0599976,1685.189941,1346.599976,373.5,1007.429993,635.960022,1563.5
1929-05-07 00:00,1537.030029,923.6300049,828.0300293,827.2199707,787.3099976,1686.160034,1347.280029,373.5,1007.940002,636.1599731,1563.5
